Source;Target;Type;Weight
;34;directed;1
;34;directed;1
;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
18;34;directed;1
18;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
;34;directed;1
14;34;directed;1
14;34;directed;1
;34;directed;1
;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
18;34;directed;1
24;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
;34;directed;1
;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
15;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;36;directed;1
17;36;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
32;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
17;34;directed;1
;34;directed;1
14;34;directed;1
18;34;directed;1
18;34;directed;1
14;34;directed;1
14;36;directed;1
14;36;directed;1
14;36;directed;1
14;36;directed;1
14;36;directed;1
14;36;directed;1
14;36;directed;1
14;36;directed;1
14;36;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
16;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
14;34;directed;1
14;34;directed;1
14;36;directed;1
14;36;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
16;34;directed;1
16;34;directed;1
;34;directed;1
18;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
16;36;directed;1
33;34;directed;1
33;34;directed;1
33;34;directed;1
;34;directed;1
16;34;directed;1
24;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
17;36;directed;1
17;36;directed;1
17;36;directed;1
17;36;directed;1
17;36;directed;1
14;34;directed;1
17;36;directed;1
17;36;directed;1
17;36;directed;1
17;36;directed;1
17;36;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
14;;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
16;34;directed;1
;34;directed;1
18;34;directed;1
18;34;directed;1
16;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
16;34;directed;1
16;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
14;34;directed;1
17;;directed;1
;34;directed;1
10;34;directed;1
10;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
;34;directed;1
14;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;36;directed;1
17;36;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
17;34;directed;1
14;34;directed;1
14;38;directed;1
14;35;directed;1
14;35;directed;1
14;34;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;34;directed;1
14;35;directed;1
14;35;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;35;directed;1
14;34;directed;1
14;34;directed;1
16;35;directed;1
16;35;directed;1
;35;directed;1
16;35;directed;1
16;35;directed;1
16;34;directed;1
16;34;directed;1
16;34;directed;1
14;37;directed;1
14;35;directed;1
14;34;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;38;directed;1
14;34;directed;1
14;38;directed;1
14;34;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;34;directed;1
14;34;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;34;directed;1
14;;directed;1
14;34;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;34;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;34;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;34;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;;directed;1
14;34;directed;1
14;34;directed;1
14;40;directed;1
14;;directed;1
14;;directed;1
14;40;directed;1
14;40;directed;1
15;34;directed;1
15;34;directed;1
14;34;directed;1
14;40;directed;1
14;34;directed;1
14;40;directed;1
14;34;directed;1
14;38;directed;1
14;38;directed;1
14;38;directed;1
14;35;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;36;directed;1
;36;directed;1
;36;directed;1
;34;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;35;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;43;directed;1
;43;directed;1
;34;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;35;directed;1
14;35;directed;1
14;34;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;34;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
15;36;directed;1
15;35;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;43;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;34;directed;1
14;40;directed;1
14;34;directed;1
14;36;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
14;34;directed;1
14;35;directed;1
14;35;directed;1
14;35;directed;1
17;34;directed;1
14;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
17;34;directed;1
17;34;directed;1
;34;directed;1
;34;directed;1
;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;34;directed;1
14;40;directed;1
14;34;directed;1
17;34;directed;1
15;34;directed;1
15;34;directed;1
;34;directed;1
;35;directed;1
14;34;directed;1
